kingdom,Genus,Species,Common.name,pheno,collection_date
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Podophyllum,peltatum,Mayapple,s,1989-11-17
Plantae,Podophyllum,peltatum,Mayapple,e,1989-12-04
Plantae,Podophyllum,peltatum,Mayapple,s,1990-01-26
Plantae,Podophyllum,peltatum,Mayapple,e,1990-02-07
Plantae,Podophyllum,peltatum,Mayapple,s,1991-03-20
Plantae,Podophyllum,peltatum,Mayapple,e,1991-04-30
Plantae,Podophyllum,peltatum,Mayapple,s,1992-05-24
Plantae,Podophyllum,peltatum,Mayapple,e,1992-06-09
Plantae,Podophyllum,peltatum,Mayapple,s,NA
Plantae,Podophyllum,peltatum,Mayapple,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,1969-07-03
Plantae,Actaea,rubra,Red Baneberry ,e,1969-08-16
Plantae,Actaea,rubra,Red Baneberry ,s,1970-09-17
Plantae,Actaea,rubra,Red Baneberry ,e,1970-10-24
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,1974-05-11
Plantae,Actaea,rubra,Red Baneberry ,e,1974-06-26
Plantae,Actaea,rubra,Red Baneberry ,s,1975-07-14
Plantae,Actaea,rubra,Red Baneberry ,e,1975-08-26
Plantae,Actaea,rubra,Red Baneberry ,s,1976-09-08
Plantae,Actaea,rubra,Red Baneberry ,e,1976-10-26
Plantae,Actaea,rubra,Red Baneberry ,s,1977-11-05
Plantae,Actaea,rubra,Red Baneberry ,e,1977-12-15
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,1981-06-07
Plantae,Actaea,rubra,Red Baneberry ,s,1982-07-08
Plantae,Actaea,rubra,Red Baneberry ,e,1982-08-24
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,rubra,Red Baneberry ,s,1984-11-15
Plantae,Actaea,rubra,Red Baneberry ,e,1984-12-08
Plantae,Actaea,rubra,Red Baneberry ,s,1985-01-06
Plantae,Actaea,rubra,Red Baneberry ,e,1985-02-04
Plantae,Actaea,rubra,Red Baneberry ,s,1986-03-20
Plantae,Actaea,rubra,Red Baneberry ,e,1986-04-29
Plantae,Actaea,rubra,Red Baneberry ,s,1987-05-14
Plantae,Actaea,rubra,Red Baneberry ,e,1987-06-29
Plantae,Actaea,rubra,Red Baneberry ,s,1988-07-16
Plantae,Actaea,rubra,Red Baneberry ,e,1988-08-25
Plantae,Actaea,rubra,Red Baneberry ,s,1989-09-22
Plantae,Actaea,rubra,Red Baneberry ,e,1989-10-30
Plantae,Actaea,rubra,Red Baneberry ,s,1990-11-11
Plantae,Actaea,rubra,Red Baneberry ,e,1990-12-30
Plantae,Actaea,rubra,Red Baneberry ,s,1991-01-13
Plantae,Actaea,rubra,Red Baneberry ,e,1991-02-20
Plantae,Actaea,rubra,Red Baneberry ,s,1992-03-22
Plantae,Actaea,rubra,Red Baneberry ,e,1992-04-07
Plantae,Actaea,rubra,Red Baneberry ,s,NA
Plantae,Actaea,rubra,Red Baneberry ,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,1964-09-29
Plantae,Actaea,pachypoda,White Baneberry,e,1964-10-05
Plantae,Actaea,pachypoda,White Baneberry,s,1966-11-03
Plantae,Actaea,pachypoda,White Baneberry,e,1966-12-17
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,1967-02-10
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,1971-10-04
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,1973-02-03
Plantae,Actaea,pachypoda,White Baneberry,s,1974-03-25
Plantae,Actaea,pachypoda,White Baneberry,e,1974-04-21
Plantae,Actaea,pachypoda,White Baneberry,s,1975-05-25
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,1976-07-18
Plantae,Actaea,pachypoda,White Baneberry,e,1976-08-03
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,1982-06-06
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,1984-10-08
Plantae,Actaea,pachypoda,White Baneberry,s,1985-11-26
Plantae,Actaea,pachypoda,White Baneberry,e,1985-12-06
Plantae,Actaea,pachypoda,White Baneberry,s,1986-01-20
Plantae,Actaea,pachypoda,White Baneberry,e,1986-02-10
Plantae,Actaea,pachypoda,White Baneberry,s,1987-03-18
Plantae,Actaea,pachypoda,White Baneberry,e,1987-04-05
Plantae,Actaea,pachypoda,White Baneberry,s,1988-05-20
Plantae,Actaea,pachypoda,White Baneberry,e,1988-06-08
Plantae,Actaea,pachypoda,White Baneberry,s,1989-07-24
Plantae,Actaea,pachypoda,White Baneberry,e,1989-08-04
Plantae,Actaea,pachypoda,White Baneberry,s,1990-09-26
Plantae,Actaea,pachypoda,White Baneberry,e,1990-10-06
Plantae,Actaea,pachypoda,White Baneberry,s,1991-11-18
Plantae,Actaea,pachypoda,White Baneberry,e,1991-12-02
Plantae,Actaea,pachypoda,White Baneberry,s,1992-01-24
Plantae,Actaea,pachypoda,White Baneberry,e,1992-02-09
Plantae,Actaea,pachypoda,White Baneberry,s,NA
Plantae,Actaea,pachypoda,White Baneberry,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1963-05-26
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1964-07-20
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1966-10-04
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1967-11-06
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1967-12-07
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1968-01-16
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1968-02-12
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1969-03-22
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1969-04-05
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1970-05-24
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1970-06-05
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1973-11-22
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1973-12-10
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1974-02-14
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1976-05-15
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1976-06-08
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1982-04-12
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1984-08-14
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1985-09-15
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1985-10-15
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1987-01-25
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1987-02-14
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1988-03-26
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1988-04-15
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1989-05-20
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1989-06-15
Plantae,Sarracenia,purpurea,Pitcher Plant,s,NA
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1990-08-15
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1991-09-21
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1991-10-12
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1992-11-01
Plantae,Sarracenia,purpurea,Pitcher Plant,e,1992-12-17
Plantae,Sarracenia,purpurea,Pitcher Plant,s,1993-01-26
Plantae,Sarracenia,purpurea,Pitcher Plant,e,NA
Plantae,Linnea,borealis,Twinflower,s,1963-03-01
Plantae,Linnea,borealis,Twinflower,e,1963-04-16
Plantae,Linnea,borealis,Twinflower,s,1964-05-23
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,1966-07-04
Plantae,Linnea,borealis,Twinflower,e,1966-08-19
Plantae,Linnea,borealis,Twinflower,s,1967-09-07
Plantae,Linnea,borealis,Twinflower,e,1967-10-24
Plantae,Linnea,borealis,Twinflower,s,1968-11-19
Plantae,Linnea,borealis,Twinflower,e,1968-12-15
Plantae,Linnea,borealis,Twinflower,s,1969-01-25
Plantae,Linnea,borealis,Twinflower,e,1969-02-12
Plantae,Linnea,borealis,Twinflower,s,1970-03-06
Plantae,Linnea,borealis,Twinflower,e,1970-04-19
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,1976-03-22
Plantae,Linnea,borealis,Twinflower,e,1976-04-30
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Linnea,borealis,Twinflower,s,NA
Plantae,Linnea,borealis,Twinflower,e,NA
Plantae,Viburnum,cassinoides,Witherod,s,1963-01-01
Plantae,Viburnum,cassinoides,Witherod,e,1963-02-22
Plantae,Viburnum,cassinoides,Witherod,s,1964-03-03
Plantae,Viburnum,cassinoides,Witherod,e,1964-04-17
Plantae,Viburnum,cassinoides,Witherod,s,1966-05-06
Plantae,Viburnum,cassinoides,Witherod,e,1966-06-20
Plantae,Viburnum,cassinoides,Witherod,s,1967-07-15
Plantae,Viburnum,cassinoides,Witherod,e,1967-08-20
Plantae,Viburnum,cassinoides,Witherod,s,NA
Plantae,Viburnum,cassinoides,Witherod,e,NA
Plantae,Viburnum,cassinoides,Witherod,s,NA
Plantae,Viburnum,cassinoides,Witherod,e,NA
Plantae,Viburnum,cassinoides,Witherod,s,1970-01-04
Plantae,Viburnum,cassinoides,Witherod,e,1970-02-14
Plantae,Viburnum,cassinoides,Witherod,s,NA
Plantae,Viburnum,cassinoides,Witherod,e,NA
Plantae,Viburnum,cassinoides,Witherod,s,1972-05-10
Plantae,Viburnum,cassinoides,Witherod,e,1972-06-20
Plantae,Viburnum,cassinoides,Witherod,s,NA
Plantae,Viburnum,cassinoides,Witherod,e,NA
Plantae,Viburnum,cassinoides,Witherod,s,NA
Plantae,Viburnum,cassinoides,Witherod,e,NA
Plantae,Viburnum,cassinoides,Witherod,s,NA
Plantae,Viburnum,cassinoides,Witherod,e,NA
Plantae,Viburnum,cassinoides,Witherod,s,1976-01-26
Plantae,Viburnum,cassinoides,Witherod,e,1976-02-11
Plantae,Viburnum,cassinoides,Witherod,s,NA
Plantae,Viburnum,cassinoides,Witherod,e,1977-04-16
Plantae,Viburnum,cassinoides,Witherod,s,1979-05-06
Plantae,Viburnum,cassinoides,Witherod,e,1979-06-12
Plantae,Viburnum,cassinoides,Witherod,s,1980-07-04
Plantae,Viburnum,cassinoides,Witherod,e,1980-08-17
Plantae,Viburnum,cassinoides,Witherod,s,1981-09-25
Plantae,Viburnum,cassinoides,Witherod,e,1981-10-07
Plantae,Viburnum,cassinoides,Witherod,s,1982-11-01
Plantae,Viburnum,cassinoides,Witherod,e,1982-12-16
Plantae,Viburnum,cassinoides,Witherod,s,1983-01-04
Plantae,Viburnum,cassinoides,Witherod,e,1983-02-14
Plantae,Viburnum,cassinoides,Witherod,s,1984-03-06
Plantae,Viburnum,cassinoides,Witherod,e,1984-04-13
Plantae,Viburnum,cassinoides,Witherod,s,1985-05-01
Plantae,Viburnum,cassinoides,Witherod,e,1985-06-14
Plantae,Viburnum,cassinoides,Witherod,s,1986-07-01
Plantae,Viburnum,cassinoides,Witherod,e,1986-08-06
Plantae,Viburnum,cassinoides,Witherod,s,1987-09-01
Plantae,Viburnum,cassinoides,Witherod,e,1987-10-10
Plantae,Viburnum,cassinoides,Witherod,s,1988-11-03
Plantae,Viburnum,cassinoides,Witherod,e,1988-12-15
Plantae,Viburnum,cassinoides,Witherod,s,1989-01-02
Plantae,Viburnum,cassinoides,Witherod,e,1989-02-14
Plantae,Viburnum,cassinoides,Witherod,s,1990-03-03
Plantae,Viburnum,cassinoides,Witherod,e,1990-04-15
Plantae,Viburnum,cassinoides,Witherod,s,1991-05-22
Plantae,Viburnum,cassinoides,Witherod,e,1991-06-03
Plantae,Viburnum,cassinoides,Witherod,s,1992-07-08
Plantae,Viburnum,cassinoides,Witherod,e,1992-08-15
Plantae,Viburnum,cassinoides,Witherod,s,1993-09-01
Plantae,Viburnum,cassinoides,Witherod,e,1993-10-12
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,1963-11-02
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,1963-12-25
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,1964-01-15
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,1966-03-31
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,1966-04-30
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,1967-05-07
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,1967-06-20
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,1968-07-30
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,1968-08-04
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,1969-09-04
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,1969-10-20
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,1970-11-04
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,1970-12-29
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,1976-11-28
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,s,NA
Plantae,Hypoxis,hirsuta,Yellow Stargrass,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1963-09-01
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1964-11-04
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1966-01-04
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,1966-02-19
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1967-03-10
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1968-05-06
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,1968-06-01
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1969-07-06
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,1969-08-08
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1970-09-04
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,1970-10-24
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1990-11-18
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,1990-12-13
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,1991-01-02
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,1991-02-14
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,1992-04-26
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,s,NA
Plantae,Chrysanthemum,parthenium,Oxeye Daisy,e,1993-06-26
Plantae,Smilacina,racemosa,False Solomon's Seal,s,1963-07-02
Plantae,Smilacina,racemosa,False Solomon's Seal,e,1963-08-15
Plantae,Smilacina,racemosa,False Solomon's Seal,s,1964-09-29
Plantae,Smilacina,racemosa,False Solomon's Seal,e,1964-10-15
Plantae,Smilacina,racemosa,False Solomon's Seal,s,1966-11-27
Plantae,Smilacina,racemosa,False Solomon's Seal,e,1966-12-24
Plantae,Smilacina,racemosa,False Solomon's Seal,s,1967-01-05
Plantae,Smilacina,racemosa,False Solomon's Seal,e,1967-02-15
Plantae,Smilacina,racemosa,False Solomon's Seal,s,1968-03-30
Plantae,Smilacina,racemosa,False Solomon's Seal,e,1968-04-16
Plantae,Smilacina,racemosa,False Solomon's Seal,s,NA
